violation_id,session_id,driver,lap_number,corner,start_time_sec,end_time_sec,duration_sec,speed_kph,peak_breach_m,telemetry_x,telemetry_y,sample_count,detection_source,confidence_score,fia_ground_truth,fia_official_reason
VIO-AUT23-TSU-L19-Turn3,2023_Austrian_Grand_Prix_Race,TSU,19,Turn 3,19.27,20.79,1.52,124.5,5.2,-943.11,618.28,14,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L19-Turn4,2023_Austrian_Grand_Prix_Race,TSU,19,Turn 4,37.31,40.19,2.88,126.0,5.56,-166.68,527.24,23,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L19-Turn6,2023_Austrian_Grand_Prix_Race,TSU,19,Turn 6,44.95,46.27,1.32,187.0,1.58,-562.95,464.45,12,SPATIAL_SHAPELY,0.83,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L19-Turn7,2023_Austrian_Grand_Prix_Race,TSU,19,Turn 7,53.51,55.21,1.7,215.9,6.76,-368.21,250.59,13,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L19-Turn9,2023_Austrian_Grand_Prix_Race,TSU,19,Turn 9,61.99,62.85,0.86,231.0,2.98,204.89,310.33,6,SPATIAL_SHAPELY,0.94,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L20-Turn1,2023_Austrian_Grand_Prix_Race,TSU,20,Turn 1,2.75,5.19,2.44,238.0,1.35,-359.22,-104.34,22,SPATIAL_SHAPELY,0.81,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L20-Turn3,2023_Austrian_Grand_Prix_Race,TSU,20,Turn 3,19.75,21.25,1.5,116.6,5.2,-942.5,617.69,9,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L20-Turn4,2023_Austrian_Grand_Prix_Race,TSU,20,Turn 4,37.91,41.03,3.12,129.0,5.53,-171.01,521.41,22,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L20-Turn6,2023_Austrian_Grand_Prix_Race,TSU,20,Turn 6,45.81,47.09,1.28,177.0,1.56,-562.82,464.53,13,SPATIAL_SHAPELY,0.82,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L20-Turn7,2023_Austrian_Grand_Prix_Race,TSU,20,Turn 7,54.47,56.11,1.64,212.3,6.74,-368.92,249.99,17,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L20-Turn9,2023_Austrian_Grand_Prix_Race,TSU,20,Turn 9,63.01,63.63,0.62,215.0,2.68,217.26,306.28,7,SPATIAL_SHAPELY,0.91,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L21-Turn1,2023_Austrian_Grand_Prix_Race,TSU,21,Turn 1,2.53,5.21,2.68,227.0,1.41,-358.84,-104.3,22,SPATIAL_SHAPELY,0.81,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L21-Turn3,2023_Austrian_Grand_Prix_Race,TSU,21,Turn 3,19.47,20.63,1.16,116.0,5.09,-948.22,623.55,11,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L21-Turn4,2023_Austrian_Grand_Prix_Race,TSU,21,Turn 4,38.19,41.21,3.02,140.2,5.54,-171.04,521.35,23,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L21-Turn6,2023_Austrian_Grand_Prix_Race,TSU,21,Turn 6,46.11,47.33,1.22,176.0,1.79,-559.99,465.32,10,SPATIAL_SHAPELY,0.84,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L21-Turn7,2023_Austrian_Grand_Prix_Race,TSU,21,Turn 7,54.83,56.65,1.82,209.0,6.78,-369.88,249.07,16,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L21-Turn9,2023_Austrian_Grand_Prix_Race,TSU,21,Turn 9,63.31,64.03,0.72,218.0,2.84,213.93,307.58,6,SPATIAL_SHAPELY,0.93,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L22-Turn1,2023_Austrian_Grand_Prix_Race,TSU,22,Turn 1,2.52,5.26,2.74,227.3,1.36,-364.69,-105.82,23,SPATIAL_SHAPELY,0.81,True,TRACK LIMITS AT TURN 9 LAP 22 
VIO-AUT23-TSU-L22-Turn3,2023_Austrian_Grand_Prix_Race,TSU,22,Turn 3,19.16,20.71,1.56,131.0,5.2,-943.27,618.44,14,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 9 LAP 22 
VIO-AUT23-TSU-L22-Turn4,2023_Austrian_Grand_Prix_Race,TSU,22,Turn 4,37.28,40.28,3.0,127.0,5.51,-167.69,525.95,22,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 9 LAP 22 
VIO-AUT23-TSU-L22-Turn6,2023_Austrian_Grand_Prix_Race,TSU,22,Turn 6,45.32,46.0,0.68,169.0,1.94,-572.46,459.28,6,SPATIAL_SHAPELY,0.85,True,TRACK LIMITS AT TURN 9 LAP 22 
VIO-AUT23-TSU-L22-Turn7,2023_Austrian_Grand_Prix_Race,TSU,22,Turn 7,54.48,55.96,1.48,209.0,6.73,-370.02,249.0,12,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 9 LAP 22 
VIO-AUT23-TSU-L22-Turn9,2023_Austrian_Grand_Prix_Race,TSU,22,Turn 9,63.0,63.6,0.6,206.8,2.71,223.61,303.01,6,SPATIAL_SHAPELY,0.92,True,TRACK LIMITS AT TURN 9 LAP 22 
VIO-AUT23-TSU-L22-Turn10,2023_Austrian_Grand_Prix_Race,TSU,22,Turn 10,69.92,72.89,2.97,277.3,2.32,3.17,-6.58,27,SPATIAL_SHAPELY,0.89,True,TRACK LIMITS AT TURN 9 LAP 22 
VIO-AUT23-TSU-L23-Turn1,2023_Austrian_Grand_Prix_Race,TSU,23,Turn 1,2.54,4.99,2.44,237.0,1.41,-366.5,-106.35,21,SPATIAL_SHAPELY,0.81,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L23-Turn3,2023_Austrian_Grand_Prix_Race,TSU,23,Turn 3,18.95,20.43,1.48,141.2,5.13,-940.99,616.29,14,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L23-Turn4,2023_Austrian_Grand_Prix_Race,TSU,23,Turn 4,36.67,39.87,3.2,129.0,5.52,-171.75,520.44,29,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L23-Turn6,2023_Austrian_Grand_Prix_Race,TSU,23,Turn 6,44.67,45.81,1.14,177.0,1.76,-573.99,458.64,10,SPATIAL_SHAPELY,0.84,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L23-Turn7,2023_Austrian_Grand_Prix_Race,TSU,23,Turn 7,53.67,55.29,1.62,201.0,6.75,-367.0,251.69,14,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L23-Turn9,2023_Austrian_Grand_Prix_Race,TSU,23,Turn 9,62.3,63.35,1.04,164.6,2.91,213.23,307.8,10,SPATIAL_SHAPELY,0.93,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L24-Turn1,2023_Austrian_Grand_Prix_Race,TSU,24,Turn 1,9.38,30.12,20.74,82.0,7.51,-429.23,-101.9,154,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L24-Turn3,2023_Austrian_Grand_Prix_Race,TSU,24,Turn 3,42.3,44.06,1.76,119.1,5.21,-945.63,620.78,15,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L24-Turn4,2023_Austrian_Grand_Prix_Race,TSU,24,Turn 4,60.2,63.22,3.02,158.0,5.48,-181.32,508.39,21,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L24-Turn6,2023_Austrian_Grand_Prix_Race,TSU,24,Turn 6,68.04,69.26,1.22,192.0,1.59,-560.33,465.42,13,SPATIAL_SHAPELY,0.83,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L24-Turn7,2023_Austrian_Grand_Prix_Race,TSU,24,Turn 7,76.0,77.62,1.62,226.3,6.68,-367.1,251.69,11,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L24-Turn9,2023_Austrian_Grand_Prix_Race,TSU,24,Turn 9,84.44,85.06,0.62,236.9,2.76,212.83,308.1,6,SPATIAL_SHAPELY,0.92,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L24-Turn10,2023_Austrian_Grand_Prix_Race,TSU,24,Turn 10,88.96,90.72,1.76,182.0,6.17,269.29,76.15,15,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L25-Turn1,2023_Austrian_Grand_Prix_Race,TSU,25,Turn 1,2.72,5.34,2.62,284.5,1.39,-342.93,-100.03,22,SPATIAL_SHAPELY,0.81,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L25-Turn3,2023_Austrian_Grand_Prix_Race,TSU,25,Turn 3,18.82,20.46,1.64,129.0,5.2,-943.31,618.48,13,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L25-Turn4,2023_Austrian_Grand_Prix_Race,TSU,25,Turn 4,36.3,39.34,3.04,147.3,5.54,-173.76,517.75,22,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L25-Turn6,2023_Austrian_Grand_Prix_Race,TSU,25,Turn 6,43.96,45.34,1.38,195.0,1.48,-567.07,462.57,12,SPATIAL_SHAPELY,0.82,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L25-Turn7,2023_Austrian_Grand_Prix_Race,TSU,25,Turn 7,52.26,53.88,1.62,224.0,6.67,-366.57,252.18,13,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L25-Turn9,2023_Austrian_Grand_Prix_Race,TSU,25,Turn 9,60.74,61.24,0.5,239.0,2.77,211.68,308.49,4,SPATIAL_SHAPELY,0.92,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-TSU-L25-Turn10,2023_Austrian_Grand_Prix_Race,TSU,25,Turn 10,64.9,66.7,1.8,179.0,6.2,272.89,78.71,16,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L1-Turn1,2023_Austrian_Grand_Prix_Race,SAI,1,Turn 1,6.46,8.04,1.58,207.1,1.41,-357.03,-103.82,14,SPATIAL_SHAPELY,0.81,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L1-Turn4,2023_Austrian_Grand_Prix_Race,SAI,1,Turn 4,40.78,43.72,2.94,136.0,5.66,-168.14,525.08,21,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L1-Turn6,2023_Austrian_Grand_Prix_Race,SAI,1,Turn 6,51.54,53.46,1.92,203.4,4.35,-594.08,325.77,15,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L1-Turn7,2023_Austrian_Grand_Prix_Race,SAI,1,Turn 7,56.84,58.54,1.7,225.0,6.67,-360.48,257.67,15,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L1-Turn9,2023_Austrian_Grand_Prix_Race,SAI,1,Turn 9,65.68,66.0,0.31,228.9,2.56,225.92,301.81,4,SPATIAL_SHAPELY,0.91,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L2-Turn1,2023_Austrian_Grand_Prix_Race,SAI,2,Turn 1,5.22,10.26,5.05,137.3,1.45,-350.19,-102.02,39,SPATIAL_SHAPELY,0.82,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L2-Turn3,2023_Austrian_Grand_Prix_Race,SAI,2,Turn 3,32.98,35.82,2.84,78.0,5.22,-943.82,618.97,26,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L2-Turn4,2023_Austrian_Grand_Prix_Race,SAI,2,Turn 4,58.18,62.7,4.52,84.7,5.49,-170.44,522.24,33,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L2-Turn6,2023_Austrian_Grand_Prix_Race,SAI,2,Turn 6,68.58,70.44,1.86,145.2,1.6,-564.78,463.54,18,SPATIAL_SHAPELY,0.83,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L2-Turn7,2023_Austrian_Grand_Prix_Race,SAI,2,Turn 7,82.02,85.1,3.08,116.8,6.74,-367.91,250.89,23,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L2-Turn9,2023_Austrian_Grand_Prix_Race,SAI,2,Turn 9,95.82,97.3,1.48,110.8,2.92,217.06,306.1,13,SPATIAL_SHAPELY,0.93,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L2-Turn10,2023_Austrian_Grand_Prix_Race,SAI,2,Turn 10,104.18,107.38,3.19,106.0,5.92,275.01,80.48,27,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L3-Turn1,2023_Austrian_Grand_Prix_Race,SAI,3,Turn 1,9.22,21.79,12.56,51.0,7.67,-428.28,-102.26,97,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L3-Turn3,2023_Austrian_Grand_Prix_Race,SAI,3,Turn 3,39.66,42.46,2.8,68.0,5.21,-946.04,621.19,23,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L3-Turn4,2023_Austrian_Grand_Prix_Race,SAI,3,Turn 4,63.26,67.83,4.57,78.0,5.45,-171.22,521.26,33,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L3-Turn6,2023_Austrian_Grand_Prix_Race,SAI,3,Turn 6,73.65,75.75,2.1,105.0,1.74,-565.16,463.21,18,SPATIAL_SHAPELY,0.84,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L3-Turn7,2023_Austrian_Grand_Prix_Race,SAI,3,Turn 7,95.27,101.15,5.89,64.0,6.66,-365.54,253.11,42,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L3-Turn9,2023_Austrian_Grand_Prix_Race,SAI,3,Turn 9,112.83,113.69,0.86,208.0,2.85,218.85,305.33,8,SPATIAL_SHAPELY,0.93,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L3-Turn10,2023_Austrian_Grand_Prix_Race,SAI,3,Turn 10,117.5,119.27,1.76,177.7,6.19,271.04,77.38,15,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L4-Turn1,2023_Austrian_Grand_Prix_Race,SAI,4,Turn 1,2.69,5.13,2.44,223.2,1.43,-371.13,-107.61,21,SPATIAL_SHAPELY,0.81,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L4-Turn3,2023_Austrian_Grand_Prix_Race,SAI,4,Turn 3,18.92,20.64,1.72,124.0,5.21,-944.92,620.08,16,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L4-Turn4,2023_Austrian_Grand_Prix_Race,SAI,4,Turn 4,36.89,39.84,2.96,135.0,5.67,-168.72,524.26,25,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L4-Turn6,2023_Austrian_Grand_Prix_Race,SAI,4,Turn 6,44.36,45.57,1.2,190.9,1.5,-557.73,466.34,11,SPATIAL_SHAPELY,0.82,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L4-Turn7,2023_Austrian_Grand_Prix_Race,SAI,4,Turn 7,52.64,54.24,1.6,216.0,6.71,-370.29,248.77,13,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L4-Turn9,2023_Austrian_Grand_Prix_Race,SAI,4,Turn 9,60.85,61.67,0.82,229.0,2.63,222.93,303.47,6,SPATIAL_SHAPELY,0.91,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L4-Turn10,2023_Austrian_Grand_Prix_Race,SAI,4,Turn 10,65.24,66.91,1.67,185.0,5.59,263.91,73.17,12,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L5-Turn1,2023_Austrian_Grand_Prix_Race,SAI,5,Turn 1,2.51,5.07,2.56,246.4,1.42,-352.9,-102.72,22,SPATIAL_SHAPELY,0.81,True,TRACK LIMITS AT TURN 10 LAP 5 
VIO-AUT23-SAI-L5-Turn3,2023_Austrian_Grand_Prix_Race,SAI,5,Turn 3,19.17,20.31,1.14,113.6,5.21,-946.43,621.58,12,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 10 LAP 5 
VIO-AUT23-SAI-L5-Turn4,2023_Austrian_Grand_Prix_Race,SAI,5,Turn 4,36.79,39.6,2.82,152.0,5.59,-172.8,518.92,22,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 10 LAP 5 
VIO-AUT23-SAI-L5-Turn6,2023_Austrian_Grand_Prix_Race,SAI,5,Turn 6,44.32,45.27,0.94,188.0,1.49,-558.87,465.99,9,SPATIAL_SHAPELY,0.82,True,TRACK LIMITS AT TURN 10 LAP 5 
VIO-AUT23-SAI-L5-Turn7,2023_Austrian_Grand_Prix_Race,SAI,5,Turn 7,52.59,54.27,1.68,228.7,6.63,-363.68,254.79,13,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 10 LAP 5 
VIO-AUT23-SAI-L5-Turn9,2023_Austrian_Grand_Prix_Race,SAI,5,Turn 9,60.84,61.64,0.8,227.2,2.67,215.65,307.0,6,SPATIAL_SHAPELY,0.91,True,TRACK LIMITS AT TURN 10 LAP 5 
VIO-AUT23-SAI-L6-Turn1,2023_Austrian_Grand_Prix_Race,SAI,6,Turn 1,2.55,5.28,2.73,215.0,1.39,-370.66,-107.44,23,SPATIAL_SHAPELY,0.81,True,TRACK LIMITS AT TURN 10 (NEXT LAP)
VIO-AUT23-SAI-L6-Turn3,2023_Austrian_Grand_Prix_Race,SAI,6,Turn 3,18.82,20.54,1.72,115.0,5.21,-944.0,619.16,13,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 10 (NEXT LAP)
VIO-AUT23-SAI-L6-Turn4,2023_Austrian_Grand_Prix_Race,SAI,6,Turn 4,36.62,39.52,2.9,145.2,5.58,-171.44,520.75,23,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 10 (NEXT LAP)
VIO-AUT23-SAI-L6-Turn6,2023_Austrian_Grand_Prix_Race,SAI,6,Turn 6,44.31,45.6,1.28,174.9,1.41,-568.71,461.84,10,SPATIAL_SHAPELY,0.81,True,TRACK LIMITS AT TURN 10 (NEXT LAP)
VIO-AUT23-SAI-L6-Turn7,2023_Austrian_Grand_Prix_Race,SAI,6,Turn 7,52.59,54.12,1.52,224.6,6.73,-370.12,248.9,11,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 10 (NEXT LAP)
VIO-AUT23-SAI-L6-Turn9,2023_Austrian_Grand_Prix_Race,SAI,6,Turn 9,60.88,61.52,0.64,229.7,2.67,211.12,308.8,7,SPATIAL_SHAPELY,0.91,True,TRACK LIMITS AT TURN 10 (NEXT LAP)
VIO-AUT23-SAI-L7-Turn1,2023_Austrian_Grand_Prix_Race,SAI,7,Turn 1,2.7,5.0,2.3,233.0,1.41,-363.76,-105.62,19,SPATIAL_SHAPELY,0.81,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L7-Turn3,2023_Austrian_Grand_Prix_Race,SAI,7,Turn 3,18.75,20.5,1.75,115.0,5.27,-941.48,616.58,13,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L7-Turn4,2023_Austrian_Grand_Prix_Race,SAI,7,Turn 4,36.68,39.68,3.0,138.0,5.57,-170.24,522.37,26,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L7-Turn6,2023_Austrian_Grand_Prix_Race,SAI,7,Turn 6,44.22,45.5,1.28,176.1,1.46,-574.24,458.85,12,SPATIAL_SHAPELY,0.82,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L7-Turn7,2023_Austrian_Grand_Prix_Race,SAI,7,Turn 7,52.66,54.2,1.53,224.0,6.72,-365.81,252.78,13,SPATIAL_SHAPELY,0.99,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L7-Turn9,2023_Austrian_Grand_Prix_Race,SAI,7,Turn 9,60.8,61.6,0.8,232.2,2.69,214.04,307.7,7,SPATIAL_SHAPELY,0.91,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L7-Turn10,2023_Austrian_Grand_Prix_Race,SAI,7,Turn 10,67.8,70.36,2.56,280.5,1.28,1.56,-7.08,21,SPATIAL_SHAPELY,0.8,False,Unpenalized Excursion / Sub-Threshold
VIO-AUT23-SAI-L8-Turn1,2023_Austrian_Grand_Prix_Race,SAI,8,Turn 1,2.4,4.96,2.56,283.0,1.4,-351.59,-102.35,20,SPATIAL_SHAPELY,0.81,True,TRACK LIMITS AT TURN 10 LAP 8 
VIO-AUT23-SAI-L8-Turn3,2023_Austrian_Grand_Prix_Race,SAI,8,Turn 3,18.64,20.26,1.62,134.0,5.32,-945.22,620.22,13,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 10 LAP 8 
VIO-AUT23-SAI-L8-Turn4,2023_Austrian_Grand_Prix_Race,SAI,8,Turn 4,36.6,39.5,2.9,140.0,5.61,-169.4,523.45,22,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 10 LAP 8 
VIO-AUT23-SAI-L8-Turn6,2023_Austrian_Grand_Prix_Race,SAI,8,Turn 6,44.32,45.6,1.28,185.6,1.52,-558.94,465.94,12,SPATIAL_SHAPELY,0.82,True,TRACK LIMITS AT TURN 10 LAP 8 
VIO-AUT23-SAI-L8-Turn7,2023_Austrian_Grand_Prix_Race,SAI,8,Turn 7,52.56,54.2,1.64,219.0,6.6,-364.98,253.68,15,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 10 LAP 8 
VIO-AUT23-SAI-L8-Turn9,2023_Austrian_Grand_Prix_Race,SAI,8,Turn 9,60.84,61.7,0.86,239.0,2.65,210.62,309.0,8,SPATIAL_SHAPELY,0.91,True,TRACK LIMITS AT TURN 10 LAP 8 
VIO-AUT23-SAI-L9-Turn1,2023_Austrian_Grand_Prix_Race,SAI,9,Turn 1,2.53,4.93,2.4,229.0,1.43,-370.32,-107.39,21,SPATIAL_SHAPELY,0.81,True,TRACK LIMITS AT TURN 10 (NEXT LAP)
VIO-AUT23-SAI-L9-Turn3,2023_Austrian_Grand_Prix_Race,SAI,9,Turn 3,18.93,20.37,1.44,121.0,5.22,-947.45,622.59,11,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 10 (NEXT LAP)
VIO-AUT23-SAI-L9-Turn4,2023_Austrian_Grand_Prix_Race,SAI,9,Turn 4,36.59,39.45,2.86,156.0,5.7,-178.68,511.25,20,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 10 (NEXT LAP)
VIO-AUT23-SAI-L9-Turn6,2023_Austrian_Grand_Prix_Race,SAI,9,Turn 6,44.17,45.49,1.32,186.0,1.61,-561.46,465.05,14,SPATIAL_SHAPELY,0.83,True,TRACK LIMITS AT TURN 10 (NEXT LAP)
VIO-AUT23-SAI-L9-Turn7,2023_Austrian_Grand_Prix_Race,SAI,9,Turn 7,52.43,53.93,1.5,216.6,6.65,-361.56,256.68,14,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 10 (NEXT LAP)
VIO-AUT23-SAI-L9-Turn9,2023_Austrian_Grand_Prix_Race,SAI,9,Turn 9,60.73,61.51,0.78,229.0,3.03,217.08,305.97,6,SPATIAL_SHAPELY,0.94,True,TRACK LIMITS AT TURN 10 (NEXT LAP)
VIO-AUT23-SAI-L9-Turn10,2023_Austrian_Grand_Prix_Race,SAI,9,Turn 10,67.77,70.29,2.52,230.0,1.04,169.17,37.32,21,SPATIAL_SHAPELY,0.78,True,TRACK LIMITS AT TURN 10 (NEXT LAP)
VIO-AUT23-SAI-L10-Turn1,2023_Austrian_Grand_Prix_Race,SAI,10,Turn 1,2.42,4.98,2.56,213.0,1.36,-371.2,-107.55,22,SPATIAL_SHAPELY,0.81,True,TRACK LIMITS AT TURN 9 LAP 10 
VIO-AUT23-SAI-L10-Turn3,2023_Austrian_Grand_Prix_Race,SAI,10,Turn 3,18.74,20.48,1.74,112.8,5.21,-945.32,620.48,13,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 9 LAP 10 
VIO-AUT23-SAI-L10-Turn4,2023_Austrian_Grand_Prix_Race,SAI,10,Turn 4,36.6,39.76,3.16,146.0,5.73,-176.02,514.54,25,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 9 LAP 10 
VIO-AUT23-SAI-L10-Turn6,2023_Austrian_Grand_Prix_Race,SAI,10,Turn 6,44.42,45.5,1.08,185.4,1.62,-562.66,464.54,9,SPATIAL_SHAPELY,0.83,True,TRACK LIMITS AT TURN 9 LAP 10 
VIO-AUT23-SAI-L10-Turn7,2023_Austrian_Grand_Prix_Race,SAI,10,Turn 7,52.6,54.18,1.58,212.5,6.72,-369.82,249.2,12,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 9 LAP 10 
VIO-AUT23-SAI-L10-Turn9,2023_Austrian_Grand_Prix_Race,SAI,10,Turn 9,60.96,61.6,0.64,241.0,2.58,205.67,310.53,5,SPATIAL_SHAPELY,0.91,True,TRACK LIMITS AT TURN 9 LAP 10 
VIO-AUT23-SAI-L11-Turn1,2023_Austrian_Grand_Prix_Race,SAI,11,Turn 1,2.43,5.05,2.62,222.0,1.43,-366.67,-106.42,24,SPATIAL_SHAPELY,0.81,True,TRACK LIMITS AT TURN 9 LAP 11 
VIO-AUT23-SAI-L11-Turn3,2023_Austrian_Grand_Prix_Race,SAI,11,Turn 3,18.69,20.35,1.66,114.0,5.23,-947.64,622.77,16,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 9 LAP 11 
VIO-AUT23-SAI-L11-Turn4,2023_Austrian_Grand_Prix_Race,SAI,11,Turn 4,36.59,39.39,2.8,140.0,5.6,-169.84,522.86,20,SPATIAL_SHAPELY,0.99,True,TRACK LIMITS AT TURN 9 LAP 11 
